Step,AgentID,Last Choice
0,0,
0,1,
0,2,
0,3,
0,4,
0,5,
0,6,
0,7,
0,8,
0,9,
0,10,
0,11,
0,12,
0,13,
0,14,
0,15,
0,16,
0,17,
0,18,
0,19,
0,20,
0,21,
0,22,
0,23,
0,24,
0,25,
0,26,
0,27,
0,28,
0,29,
0,30,
0,31,
0,32,
0,33,
0,34,
0,35,
0,36,
0,37,
0,38,
0,39,
0,40,
0,41,
0,42,
0,43,
0,44,
0,45,
0,46,
0,47,
0,48,
0,49,
0,50,
0,51,
0,52,
0,53,
0,54,
0,55,
0,56,
0,57,
0,58,
0,59,
0,60,
0,61,
0,62,
0,63,
0,64,
0,65,
0,66,
0,67,
0,68,
0,69,
0,70,
0,71,
0,72,
0,73,
0,74,
0,75,
0,76,
0,77,
0,78,
0,79,
0,80,
0,81,
0,82,
0,83,
0,84,
0,85,
0,86,
0,87,
0,88,
0,89,
0,90,
0,91,
0,92,
0,93,
0,94,
0,95,
0,96,
0,97,
0,98,
0,99,
1,0,Fabulous Fish n chips
1,1,Cheesy does it
1,2,Fabulous Fish n chips
1,3,Fabulous Fish n chips
1,4,Cheesy does it
1,5,Cheesy does it
1,6,Fabulous Fish n chips
1,7,Fabulous Fish n chips
1,8,Fabulous Fish n chips
1,9,Fabulous Fish n chips
1,10,Big Burger House
1,11,Cheesy does it
1,12,Fabulous Fish n chips
1,13,Fabulous Fish n chips
1,14,Big Burger House
1,15,Ace Cafe
1,16,Cheesy does it
1,17,Ace Cafe
1,18,Cheesy does it
1,19,Pizza Perfection
1,20,Cheesy does it
1,21,Big Burger House
1,22,Pizza Perfection
1,23,Big Burger House
1,24,Big Burger House
1,25,Fabulous Fish n chips
1,26,Pizza Perfection
1,27,Cheesy does it
1,28,Cheesy does it
1,29,Pizza Perfection
1,30,Fabulous Fish n chips
1,31,Cheesy does it
1,32,
1,33,Fabulous Fish n chips
1,34,Cheesy does it
1,35,Fabulous Fish n chips
1,36,Fabulous Fish n chips
1,37,Fabulous Fish n chips
1,38,Big Burger House
1,39,Big Burger House
1,40,Cheesy does it
1,41,Fabulous Fish n chips
1,42,Cheesy does it
1,43,Cheesy does it
1,44,Pizza Perfection
1,45,
1,46,Fabulous Fish n chips
1,47,Cheesy does it
1,48,Fabulous Fish n chips
1,49,Fabulous Fish n chips
1,50,Big Burger House
1,51,Fabulous Fish n chips
1,52,Big Burger House
1,53,Big Burger House
1,54,Big Burger House
1,55,Pizza Perfection
1,56,Big Burger House
1,57,Big Burger House
1,58,Fabulous Fish n chips
1,59,Fabulous Fish n chips
1,60,Fabulous Fish n chips
1,61,Pizza Perfection
1,62,Cheesy does it
1,63,Fabulous Fish n chips
1,64,Pizza Perfection
1,65,Big Burger House
1,66,Ace Cafe
1,67,Big Burger House
1,68,Cheesy does it
1,69,Ace Cafe
1,70,Ace Cafe
1,71,Fabulous Fish n chips
1,72,Fabulous Fish n chips
1,73,Fabulous Fish n chips
1,74,Fabulous Fish n chips
1,75,Cheesy does it
1,76,
1,77,
1,78,Pizza Perfection
1,79,Cheesy does it
1,80,Ace Cafe
1,81,Cheesy does it
1,82,
1,83,Fabulous Fish n chips
1,84,Fabulous Fish n chips
1,85,Pizza Perfection
1,86,Big Burger House
1,87,Big Burger House
1,88,Pizza Perfection
1,89,Big Burger House
1,90,Fabulous Fish n chips
1,91,Big Burger House
1,92,Fabulous Fish n chips
1,93,Big Burger House
1,94,Pizza Perfection
1,95,Pizza Perfection
1,96,Fabulous Fish n chips
1,97,Big Burger House
1,98,Cheesy does it
1,99,Big Burger House
2,0,Fabulous Fish n chips
2,1,Cheesy does it
2,2,Fabulous Fish n chips
2,3,Fabulous Fish n chips
2,4,Cheesy does it
2,5,Cheesy does it
2,6,Fabulous Fish n chips
2,7,Fabulous Fish n chips
2,8,Fabulous Fish n chips
2,9,Fabulous Fish n chips
2,10,Big Burger House
2,11,Cheesy does it
2,12,Fabulous Fish n chips
2,13,Fabulous Fish n chips
2,14,Big Burger House
2,15,Ace Cafe
2,16,Cheesy does it
2,17,Ace Cafe
2,18,Cheesy does it
2,19,Pizza Perfection
2,20,Cheesy does it
2,21,Big Burger House
2,22,Pizza Perfection
2,23,Big Burger House
2,24,Big Burger House
2,25,Fabulous Fish n chips
2,26,Pizza Perfection
2,27,Cheesy does it
2,28,Cheesy does it
2,29,Pizza Perfection
2,30,Fabulous Fish n chips
2,31,Cheesy does it
2,32,
2,33,Fabulous Fish n chips
2,34,Cheesy does it
2,35,Fabulous Fish n chips
2,36,Fabulous Fish n chips
2,37,Fabulous Fish n chips
2,38,Big Burger House
2,39,Big Burger House
2,40,Cheesy does it
2,41,Fabulous Fish n chips
2,42,Cheesy does it
2,43,Cheesy does it
2,44,Pizza Perfection
2,45,
2,46,Fabulous Fish n chips
2,47,Cheesy does it
2,48,Fabulous Fish n chips
2,49,Fabulous Fish n chips
2,50,Big Burger House
2,51,Fabulous Fish n chips
2,52,Big Burger House
2,53,Big Burger House
2,54,Big Burger House
2,55,Pizza Perfection
2,56,Big Burger House
2,57,Big Burger House
2,58,Fabulous Fish n chips
2,59,Fabulous Fish n chips
2,60,Fabulous Fish n chips
2,61,Pizza Perfection
2,62,Cheesy does it
2,63,Fabulous Fish n chips
2,64,Pizza Perfection
2,65,Big Burger House
2,66,Ace Cafe
2,67,Big Burger House
2,68,Cheesy does it
2,69,Ace Cafe
2,70,Ace Cafe
2,71,Fabulous Fish n chips
2,72,Fabulous Fish n chips
2,73,Fabulous Fish n chips
2,74,Fabulous Fish n chips
2,75,Cheesy does it
2,76,
2,77,
2,78,Pizza Perfection
2,79,Cheesy does it
2,80,Ace Cafe
2,81,Cheesy does it
2,82,
2,83,Fabulous Fish n chips
2,84,Fabulous Fish n chips
2,85,Pizza Perfection
2,86,Big Burger House
2,87,Big Burger House
2,88,Pizza Perfection
2,89,Big Burger House
2,90,Fabulous Fish n chips
2,91,Big Burger House
2,92,Fabulous Fish n chips
2,93,Big Burger House
2,94,Pizza Perfection
2,95,Pizza Perfection
2,96,Fabulous Fish n chips
2,97,Big Burger House
2,98,Cheesy does it
2,99,Big Burger House
3,0,Fabulous Fish n chips
3,1,Cheesy does it
3,2,Fabulous Fish n chips
3,3,Fabulous Fish n chips
3,4,Cheesy does it
3,5,Cheesy does it
3,6,Fabulous Fish n chips
3,7,Fabulous Fish n chips
3,8,Fabulous Fish n chips
3,9,Fabulous Fish n chips
3,10,Big Burger House
3,11,Cheesy does it
3,12,Fabulous Fish n chips
3,13,Fabulous Fish n chips
3,14,Big Burger House
3,15,Ace Cafe
3,16,Cheesy does it
3,17,Ace Cafe
3,18,Cheesy does it
3,19,Pizza Perfection
3,20,Cheesy does it
3,21,Big Burger House
3,22,Pizza Perfection
3,23,Big Burger House
3,24,Big Burger House
3,25,Fabulous Fish n chips
3,26,Pizza Perfection
3,27,Cheesy does it
3,28,Cheesy does it
3,29,Pizza Perfection
3,30,Fabulous Fish n chips
3,31,Cheesy does it
3,32,
3,33,Fabulous Fish n chips
3,34,Cheesy does it
3,35,Fabulous Fish n chips
3,36,Fabulous Fish n chips
3,37,Fabulous Fish n chips
3,38,Big Burger House
3,39,Big Burger House
3,40,Cheesy does it
3,41,Fabulous Fish n chips
3,42,Cheesy does it
3,43,Cheesy does it
3,44,Pizza Perfection
3,45,
3,46,Fabulous Fish n chips
3,47,Cheesy does it
3,48,Fabulous Fish n chips
3,49,Fabulous Fish n chips
3,50,Big Burger House
3,51,Fabulous Fish n chips
3,52,Big Burger House
3,53,Big Burger House
3,54,Big Burger House
3,55,Pizza Perfection
3,56,Big Burger House
3,57,Big Burger House
3,58,Fabulous Fish n chips
3,59,Fabulous Fish n chips
3,60,Fabulous Fish n chips
3,61,Pizza Perfection
3,62,Cheesy does it
3,63,Fabulous Fish n chips
3,64,Pizza Perfection
3,65,Big Burger House
3,66,Ace Cafe
3,67,Big Burger House
3,68,Cheesy does it
3,69,Ace Cafe
3,70,Ace Cafe
3,71,Fabulous Fish n chips
3,72,Fabulous Fish n chips
3,73,Fabulous Fish n chips
3,74,Fabulous Fish n chips
3,75,Cheesy does it
3,76,
3,77,
3,78,Pizza Perfection
3,79,Cheesy does it
3,80,Ace Cafe
3,81,Cheesy does it
3,82,
3,83,Fabulous Fish n chips
3,84,Fabulous Fish n chips
3,85,Pizza Perfection
3,86,Big Burger House
3,87,Big Burger House
3,88,Pizza Perfection
3,89,Big Burger House
3,90,Fabulous Fish n chips
3,91,Big Burger House
3,92,Fabulous Fish n chips
3,93,Big Burger House
3,94,Pizza Perfection
3,95,Pizza Perfection
3,96,Fabulous Fish n chips
3,97,Big Burger House
3,98,Cheesy does it
3,99,Big Burger House
4,0,Fabulous Fish n chips
4,1,Cheesy does it
4,2,Fabulous Fish n chips
4,3,Fabulous Fish n chips
4,4,Cheesy does it
4,5,Cheesy does it
4,6,Fabulous Fish n chips
4,7,Fabulous Fish n chips
4,8,Fabulous Fish n chips
4,9,Fabulous Fish n chips
4,10,Big Burger House
4,11,Cheesy does it
4,12,Fabulous Fish n chips
4,13,Fabulous Fish n chips
4,14,Big Burger House
4,15,Ace Cafe
4,16,Cheesy does it
4,17,Ace Cafe
4,18,Cheesy does it
4,19,Pizza Perfection
4,20,Cheesy does it
4,21,Big Burger House
4,22,Pizza Perfection
4,23,Big Burger House
4,24,Big Burger House
4,25,Fabulous Fish n chips
4,26,Pizza Perfection
4,27,Cheesy does it
4,28,Cheesy does it
4,29,Pizza Perfection
4,30,Fabulous Fish n chips
4,31,Cheesy does it
4,32,
4,33,Fabulous Fish n chips
4,34,Cheesy does it
4,35,Fabulous Fish n chips
4,36,Fabulous Fish n chips
4,37,Fabulous Fish n chips
4,38,Big Burger House
4,39,Big Burger House
4,40,Cheesy does it
4,41,Fabulous Fish n chips
4,42,Cheesy does it
4,43,Cheesy does it
4,44,Pizza Perfection
4,45,
4,46,Fabulous Fish n chips
4,47,Cheesy does it
4,48,Fabulous Fish n chips
4,49,Fabulous Fish n chips
4,50,Big Burger House
4,51,Fabulous Fish n chips
4,52,Big Burger House
4,53,Big Burger House
4,54,Big Burger House
4,55,Pizza Perfection
4,56,Big Burger House
4,57,Big Burger House
4,58,Fabulous Fish n chips
4,59,Fabulous Fish n chips
4,60,Fabulous Fish n chips
4,61,Pizza Perfection
4,62,Cheesy does it
4,63,Fabulous Fish n chips
4,64,Pizza Perfection
4,65,Big Burger House
4,66,Ace Cafe
4,67,Big Burger House
4,68,Cheesy does it
4,69,Ace Cafe
4,70,Ace Cafe
4,71,Fabulous Fish n chips
4,72,Fabulous Fish n chips
4,73,Fabulous Fish n chips
4,74,Fabulous Fish n chips
4,75,Cheesy does it
4,76,
4,77,
4,78,Pizza Perfection
4,79,Cheesy does it
4,80,Ace Cafe
4,81,Cheesy does it
4,82,
4,83,Fabulous Fish n chips
4,84,Fabulous Fish n chips
4,85,Pizza Perfection
4,86,Big Burger House
4,87,Big Burger House
4,88,Pizza Perfection
4,89,Big Burger House
4,90,Fabulous Fish n chips
4,91,Big Burger House
4,92,Fabulous Fish n chips
4,93,Big Burger House
4,94,Pizza Perfection
4,95,Pizza Perfection
4,96,Fabulous Fish n chips
4,97,Big Burger House
4,98,Cheesy does it
4,99,Big Burger House
5,0,Fabulous Fish n chips
5,1,Cheesy does it
5,2,Fabulous Fish n chips
5,3,Fabulous Fish n chips
5,4,Cheesy does it
5,5,Cheesy does it
5,6,Fabulous Fish n chips
5,7,Fabulous Fish n chips
5,8,Fabulous Fish n chips
5,9,Fabulous Fish n chips
5,10,Big Burger House
5,11,Cheesy does it
5,12,Fabulous Fish n chips
5,13,Fabulous Fish n chips
5,14,Big Burger House
5,15,Ace Cafe
5,16,Cheesy does it
5,17,Ace Cafe
5,18,Cheesy does it
5,19,Pizza Perfection
5,20,Cheesy does it
5,21,Big Burger House
5,22,Pizza Perfection
5,23,Big Burger House
5,24,Big Burger House
5,25,Fabulous Fish n chips
5,26,Pizza Perfection
5,27,Cheesy does it
5,28,Cheesy does it
5,29,Pizza Perfection
5,30,Fabulous Fish n chips
5,31,Cheesy does it
5,32,
5,33,Fabulous Fish n chips
5,34,Cheesy does it
5,35,Fabulous Fish n chips
5,36,Fabulous Fish n chips
5,37,Fabulous Fish n chips
5,38,Big Burger House
5,39,Big Burger House
5,40,Cheesy does it
5,41,Fabulous Fish n chips
5,42,Cheesy does it
5,43,Cheesy does it
5,44,Pizza Perfection
5,45,
5,46,Fabulous Fish n chips
5,47,Cheesy does it
5,48,Fabulous Fish n chips
5,49,Fabulous Fish n chips
5,50,Big Burger House
5,51,Fabulous Fish n chips
5,52,Big Burger House
5,53,Big Burger House
5,54,Big Burger House
5,55,Pizza Perfection
5,56,Big Burger House
5,57,Big Burger House
5,58,Fabulous Fish n chips
5,59,Fabulous Fish n chips
5,60,Fabulous Fish n chips
5,61,Pizza Perfection
5,62,Cheesy does it
5,63,Fabulous Fish n chips
5,64,Pizza Perfection
5,65,Big Burger House
5,66,Ace Cafe
5,67,Big Burger House
5,68,Cheesy does it
5,69,Ace Cafe
5,70,Ace Cafe
5,71,Fabulous Fish n chips
5,72,Fabulous Fish n chips
5,73,Fabulous Fish n chips
5,74,Fabulous Fish n chips
5,75,Cheesy does it
5,76,
5,77,
5,78,Pizza Perfection
5,79,Cheesy does it
5,80,Ace Cafe
5,81,Cheesy does it
5,82,
5,83,Fabulous Fish n chips
5,84,Fabulous Fish n chips
5,85,Pizza Perfection
5,86,Big Burger House
5,87,Big Burger House
5,88,Pizza Perfection
5,89,Big Burger House
5,90,Fabulous Fish n chips
5,91,Big Burger House
5,92,Fabulous Fish n chips
5,93,Big Burger House
5,94,Pizza Perfection
5,95,Pizza Perfection
5,96,Fabulous Fish n chips
5,97,Big Burger House
5,98,Cheesy does it
5,99,Big Burger House
6,0,Fabulous Fish n chips
6,1,Cheesy does it
6,2,Fabulous Fish n chips
6,3,Fabulous Fish n chips
6,4,Cheesy does it
6,5,Cheesy does it
6,6,Fabulous Fish n chips
6,7,Fabulous Fish n chips
6,8,Fabulous Fish n chips
6,9,Fabulous Fish n chips
6,10,Big Burger House
6,11,Cheesy does it
6,12,Fabulous Fish n chips
6,13,Fabulous Fish n chips
6,14,Big Burger House
6,15,Ace Cafe
6,16,Cheesy does it
6,17,Ace Cafe
6,18,Cheesy does it
6,19,Pizza Perfection
6,20,Cheesy does it
6,21,Big Burger House
6,22,Pizza Perfection
6,23,Big Burger House
6,24,Big Burger House
6,25,Fabulous Fish n chips
6,26,Pizza Perfection
6,27,Cheesy does it
6,28,Cheesy does it
6,29,Pizza Perfection
6,30,Fabulous Fish n chips
6,31,Cheesy does it
6,32,
6,33,Fabulous Fish n chips
6,34,Cheesy does it
6,35,Fabulous Fish n chips
6,36,Fabulous Fish n chips
6,37,Fabulous Fish n chips
6,38,Big Burger House
6,39,Big Burger House
6,40,Cheesy does it
6,41,Fabulous Fish n chips
6,42,Cheesy does it
6,43,Cheesy does it
6,44,Pizza Perfection
6,45,
6,46,Fabulous Fish n chips
6,47,Cheesy does it
6,48,Fabulous Fish n chips
6,49,Fabulous Fish n chips
6,50,Big Burger House
6,51,Fabulous Fish n chips
6,52,Big Burger House
6,53,Big Burger House
6,54,Big Burger House
6,55,Pizza Perfection
6,56,Big Burger House
6,57,Big Burger House
6,58,Fabulous Fish n chips
6,59,Fabulous Fish n chips
6,60,Fabulous Fish n chips
6,61,Pizza Perfection
6,62,Cheesy does it
6,63,Fabulous Fish n chips
6,64,Pizza Perfection
6,65,Big Burger House
6,66,Ace Cafe
6,67,Big Burger House
6,68,Cheesy does it
6,69,Ace Cafe
6,70,Ace Cafe
6,71,Fabulous Fish n chips
6,72,Fabulous Fish n chips
6,73,Fabulous Fish n chips
6,74,Fabulous Fish n chips
6,75,Cheesy does it
6,76,
6,77,
6,78,Pizza Perfection
6,79,Cheesy does it
6,80,Ace Cafe
6,81,Cheesy does it
6,82,
6,83,Fabulous Fish n chips
6,84,Fabulous Fish n chips
6,85,Pizza Perfection
6,86,Big Burger House
6,87,Big Burger House
6,88,Pizza Perfection
6,89,Big Burger House
6,90,Fabulous Fish n chips
6,91,Big Burger House
6,92,Fabulous Fish n chips
6,93,Big Burger House
6,94,Pizza Perfection
6,95,Pizza Perfection
6,96,Fabulous Fish n chips
6,97,Big Burger House
6,98,Cheesy does it
6,99,Big Burger House
7,0,Fabulous Fish n chips
7,1,Cheesy does it
7,2,Fabulous Fish n chips
7,3,Fabulous Fish n chips
7,4,Cheesy does it
7,5,Cheesy does it
7,6,Fabulous Fish n chips
7,7,Fabulous Fish n chips
7,8,Fabulous Fish n chips
7,9,Fabulous Fish n chips
7,10,Big Burger House
7,11,Cheesy does it
7,12,Fabulous Fish n chips
7,13,Fabulous Fish n chips
7,14,Big Burger House
7,15,Ace Cafe
7,16,Cheesy does it
7,17,Ace Cafe
7,18,Cheesy does it
7,19,Pizza Perfection
7,20,Cheesy does it
7,21,Big Burger House
7,22,Pizza Perfection
7,23,Big Burger House
7,24,Big Burger House
7,25,Fabulous Fish n chips
7,26,Pizza Perfection
7,27,Cheesy does it
7,28,Cheesy does it
7,29,Pizza Perfection
7,30,Fabulous Fish n chips
7,31,Cheesy does it
7,32,
7,33,Fabulous Fish n chips
7,34,Cheesy does it
7,35,Fabulous Fish n chips
7,36,Fabulous Fish n chips
7,37,Fabulous Fish n chips
7,38,Big Burger House
7,39,Big Burger House
7,40,Cheesy does it
7,41,Fabulous Fish n chips
7,42,Cheesy does it
7,43,Cheesy does it
7,44,Pizza Perfection
7,45,
7,46,Fabulous Fish n chips
7,47,Cheesy does it
7,48,Fabulous Fish n chips
7,49,Fabulous Fish n chips
7,50,Big Burger House
7,51,Fabulous Fish n chips
7,52,Big Burger House
7,53,Big Burger House
7,54,Big Burger House
7,55,Pizza Perfection
7,56,Big Burger House
7,57,Big Burger House
7,58,Fabulous Fish n chips
7,59,Fabulous Fish n chips
7,60,Fabulous Fish n chips
7,61,Pizza Perfection
7,62,Cheesy does it
7,63,Fabulous Fish n chips
7,64,Pizza Perfection
7,65,Big Burger House
7,66,Ace Cafe
7,67,Big Burger House
7,68,Cheesy does it
7,69,Ace Cafe
7,70,Ace Cafe
7,71,Fabulous Fish n chips
7,72,Fabulous Fish n chips
7,73,Fabulous Fish n chips
7,74,Fabulous Fish n chips
7,75,Cheesy does it
7,76,
7,77,
7,78,Pizza Perfection
7,79,Cheesy does it
7,80,Ace Cafe
7,81,Cheesy does it
7,82,
7,83,Fabulous Fish n chips
7,84,Fabulous Fish n chips
7,85,Pizza Perfection
7,86,Big Burger House
7,87,Big Burger House
7,88,Pizza Perfection
7,89,Big Burger House
7,90,Fabulous Fish n chips
7,91,Big Burger House
7,92,Fabulous Fish n chips
7,93,Big Burger House
7,94,Pizza Perfection
7,95,Pizza Perfection
7,96,Fabulous Fish n chips
7,97,Big Burger House
7,98,Cheesy does it
7,99,Big Burger House
8,0,Fabulous Fish n chips
8,1,Cheesy does it
8,2,Fabulous Fish n chips
8,3,Fabulous Fish n chips
8,4,Cheesy does it
8,5,Cheesy does it
8,6,Fabulous Fish n chips
8,7,Fabulous Fish n chips
8,8,Fabulous Fish n chips
8,9,Fabulous Fish n chips
8,10,Big Burger House
8,11,Cheesy does it
8,12,Fabulous Fish n chips
8,13,Fabulous Fish n chips
8,14,Big Burger House
8,15,Ace Cafe
8,16,Cheesy does it
8,17,Ace Cafe
8,18,Cheesy does it
8,19,Pizza Perfection
8,20,Cheesy does it
8,21,Big Burger House
8,22,Pizza Perfection
8,23,Big Burger House
8,24,Big Burger House
8,25,Fabulous Fish n chips
8,26,Pizza Perfection
8,27,Cheesy does it
8,28,Cheesy does it
8,29,Pizza Perfection
8,30,Fabulous Fish n chips
8,31,Cheesy does it
8,32,
8,33,Fabulous Fish n chips
8,34,Cheesy does it
8,35,Fabulous Fish n chips
8,36,Fabulous Fish n chips
8,37,Fabulous Fish n chips
8,38,Big Burger House
8,39,Big Burger House
8,40,Cheesy does it
8,41,Fabulous Fish n chips
8,42,Cheesy does it
8,43,Cheesy does it
8,44,Pizza Perfection
8,45,
8,46,Fabulous Fish n chips
8,47,Cheesy does it
8,48,Fabulous Fish n chips
8,49,Fabulous Fish n chips
8,50,Big Burger House
8,51,Fabulous Fish n chips
8,52,Big Burger House
8,53,Big Burger House
8,54,Big Burger House
8,55,Pizza Perfection
8,56,Big Burger House
8,57,Big Burger House
8,58,Fabulous Fish n chips
8,59,Fabulous Fish n chips
8,60,Fabulous Fish n chips
8,61,Pizza Perfection
8,62,Cheesy does it
8,63,Fabulous Fish n chips
8,64,Pizza Perfection
8,65,Big Burger House
8,66,Ace Cafe
8,67,Big Burger House
8,68,Cheesy does it
8,69,Ace Cafe
8,70,Ace Cafe
8,71,Fabulous Fish n chips
8,72,Fabulous Fish n chips
8,73,Fabulous Fish n chips
8,74,Fabulous Fish n chips
8,75,Cheesy does it
8,76,
8,77,
8,78,Pizza Perfection
8,79,Cheesy does it
8,80,Ace Cafe
8,81,Cheesy does it
8,82,
8,83,Fabulous Fish n chips
8,84,Fabulous Fish n chips
8,85,Pizza Perfection
8,86,Big Burger House
8,87,Big Burger House
8,88,Pizza Perfection
8,89,Big Burger House
8,90,Fabulous Fish n chips
8,91,Big Burger House
8,92,Fabulous Fish n chips
8,93,Big Burger House
8,94,Pizza Perfection
8,95,Pizza Perfection
8,96,Fabulous Fish n chips
8,97,Big Burger House
8,98,Cheesy does it
8,99,Big Burger House
9,0,Fabulous Fish n chips
9,1,Cheesy does it
9,2,Fabulous Fish n chips
9,3,Fabulous Fish n chips
9,4,Cheesy does it
9,5,Cheesy does it
9,6,Fabulous Fish n chips
9,7,Fabulous Fish n chips
9,8,Fabulous Fish n chips
9,9,Fabulous Fish n chips
9,10,Big Burger House
9,11,Cheesy does it
9,12,Fabulous Fish n chips
9,13,Fabulous Fish n chips
9,14,Big Burger House
9,15,Ace Cafe
9,16,Cheesy does it
9,17,Ace Cafe
9,18,Cheesy does it
9,19,Pizza Perfection
9,20,Cheesy does it
9,21,Big Burger House
9,22,Pizza Perfection
9,23,Big Burger House
9,24,Big Burger House
9,25,Fabulous Fish n chips
9,26,Pizza Perfection
9,27,Cheesy does it
9,28,Cheesy does it
9,29,Pizza Perfection
9,30,Fabulous Fish n chips
9,31,Cheesy does it
9,32,
9,33,Fabulous Fish n chips
9,34,Cheesy does it
9,35,Fabulous Fish n chips
9,36,Fabulous Fish n chips
9,37,Fabulous Fish n chips
9,38,Big Burger House
9,39,Big Burger House
9,40,Cheesy does it
9,41,Fabulous Fish n chips
9,42,Cheesy does it
9,43,Cheesy does it
9,44,Pizza Perfection
9,45,
9,46,Fabulous Fish n chips
9,47,Cheesy does it
9,48,Fabulous Fish n chips
9,49,Fabulous Fish n chips
9,50,Big Burger House
9,51,Fabulous Fish n chips
9,52,Big Burger House
9,53,Big Burger House
9,54,Big Burger House
9,55,Pizza Perfection
9,56,Big Burger House
9,57,Big Burger House
9,58,Fabulous Fish n chips
9,59,Fabulous Fish n chips
9,60,Fabulous Fish n chips
9,61,Pizza Perfection
9,62,Cheesy does it
9,63,Fabulous Fish n chips
9,64,Pizza Perfection
9,65,Big Burger House
9,66,Ace Cafe
9,67,Big Burger House
9,68,Cheesy does it
9,69,Ace Cafe
9,70,Ace Cafe
9,71,Fabulous Fish n chips
9,72,Fabulous Fish n chips
9,73,Fabulous Fish n chips
9,74,Fabulous Fish n chips
9,75,Cheesy does it
9,76,
9,77,
9,78,Pizza Perfection
9,79,Cheesy does it
9,80,Ace Cafe
9,81,Cheesy does it
9,82,
9,83,Fabulous Fish n chips
9,84,Fabulous Fish n chips
9,85,Pizza Perfection
9,86,Big Burger House
9,87,Big Burger House
9,88,Pizza Perfection
9,89,Big Burger House
9,90,Fabulous Fish n chips
9,91,Big Burger House
9,92,Fabulous Fish n chips
9,93,Big Burger House
9,94,Pizza Perfection
9,95,Pizza Perfection
9,96,Fabulous Fish n chips
9,97,Big Burger House
9,98,Cheesy does it
9,99,Big Burger House
10,0,Fabulous Fish n chips
10,1,Cheesy does it
10,2,Fabulous Fish n chips
10,3,Fabulous Fish n chips
10,4,Cheesy does it
10,5,Cheesy does it
10,6,Fabulous Fish n chips
10,7,Fabulous Fish n chips
10,8,Fabulous Fish n chips
10,9,Fabulous Fish n chips
10,10,Big Burger House
10,11,Cheesy does it
10,12,Fabulous Fish n chips
10,13,Fabulous Fish n chips
10,14,Big Burger House
10,15,Ace Cafe
10,16,Cheesy does it
10,17,Ace Cafe
10,18,Cheesy does it
10,19,Pizza Perfection
10,20,Cheesy does it
10,21,Big Burger House
10,22,Pizza Perfection
10,23,Big Burger House
10,24,Big Burger House
10,25,Fabulous Fish n chips
10,26,Pizza Perfection
10,27,Cheesy does it
10,28,Cheesy does it
10,29,Pizza Perfection
10,30,Fabulous Fish n chips
10,31,Cheesy does it
10,32,
10,33,Fabulous Fish n chips
10,34,Cheesy does it
10,35,Fabulous Fish n chips
10,36,Fabulous Fish n chips
10,37,Fabulous Fish n chips
10,38,Big Burger House
10,39,Big Burger House
10,40,Cheesy does it
10,41,Fabulous Fish n chips
10,42,Cheesy does it
10,43,Cheesy does it
10,44,Pizza Perfection
10,45,
10,46,Fabulous Fish n chips
10,47,Cheesy does it
10,48,Fabulous Fish n chips
10,49,Fabulous Fish n chips
10,50,Big Burger House
10,51,Fabulous Fish n chips
10,52,Big Burger House
10,53,Big Burger House
10,54,Big Burger House
10,55,Pizza Perfection
10,56,Big Burger House
10,57,Big Burger House
10,58,Fabulous Fish n chips
10,59,Fabulous Fish n chips
10,60,Fabulous Fish n chips
10,61,Pizza Perfection
10,62,Cheesy does it
10,63,Fabulous Fish n chips
10,64,Pizza Perfection
10,65,Big Burger House
10,66,Ace Cafe
10,67,Big Burger House
10,68,Cheesy does it
10,69,Ace Cafe
10,70,Ace Cafe
10,71,Fabulous Fish n chips
10,72,Fabulous Fish n chips
10,73,Fabulous Fish n chips
10,74,Fabulous Fish n chips
10,75,Cheesy does it
10,76,
10,77,
10,78,Pizza Perfection
10,79,Cheesy does it
10,80,Ace Cafe
10,81,Cheesy does it
10,82,
10,83,Fabulous Fish n chips
10,84,Fabulous Fish n chips
10,85,Pizza Perfection
10,86,Big Burger House
10,87,Big Burger House
10,88,Pizza Perfection
10,89,Big Burger House
10,90,Fabulous Fish n chips
10,91,Big Burger House
10,92,Fabulous Fish n chips
10,93,Big Burger House
10,94,Pizza Perfection
10,95,Pizza Perfection
10,96,Fabulous Fish n chips
10,97,Big Burger House
10,98,Cheesy does it
10,99,Big Burger House
11,0,Fabulous Fish n chips
11,1,Cheesy does it
11,2,Fabulous Fish n chips
11,3,Fabulous Fish n chips
11,4,Cheesy does it
11,5,Cheesy does it
11,6,Fabulous Fish n chips
11,7,Fabulous Fish n chips
11,8,Fabulous Fish n chips
11,9,Fabulous Fish n chips
11,10,Big Burger House
11,11,Cheesy does it
11,12,Fabulous Fish n chips
11,13,Fabulous Fish n chips
11,14,Big Burger House
11,15,Ace Cafe
11,16,Cheesy does it
11,17,Ace Cafe
11,18,Cheesy does it
11,19,Pizza Perfection
11,20,Cheesy does it
11,21,Big Burger House
11,22,Pizza Perfection
11,23,Big Burger House
11,24,Big Burger House
11,25,Fabulous Fish n chips
11,26,Pizza Perfection
11,27,Cheesy does it
11,28,Cheesy does it
11,29,Pizza Perfection
11,30,Fabulous Fish n chips
11,31,Cheesy does it
11,32,
11,33,Fabulous Fish n chips
11,34,Cheesy does it
11,35,Fabulous Fish n chips
11,36,Fabulous Fish n chips
11,37,Fabulous Fish n chips
11,38,Big Burger House
11,39,Big Burger House
11,40,Cheesy does it
11,41,Fabulous Fish n chips
11,42,Cheesy does it
11,43,Cheesy does it
11,44,Pizza Perfection
11,45,
